msd_id,midi_path,title,artist,genre,mood,tempo,energy,score
TROLMHN128F424862F,data/raw/lmd_matched/O/L/M/TROLMHN128F424862F/c016f976fb71e75d8fcd931e08f64ae6.mid,Say It Ain't So,Vitamin String Quartet,CLASSICAL,TENSE,75.4,0.0,0.8499
TRZWLDQ128F93262CA,data/raw/lmd_matched/Z/W/L/TRZWLDQ128F93262CA/dd0a67ad42a25eddb083f9fa4f98bceb.mid,Wann fangt denn endlich d'Musi an,Thomas Berger,ROCK,RELAXED,135.8,0.0,0.7089
TRRYBAB128F92F9C05,data/raw/lmd_matched/E/U/D/TREUDDL128F4290039/eb8d46c15eca27a3781113bf7db9a5c5.mid,Better Off Alone,Alice Deejay,LATIN,HAPPY,137.0,0.0,0.6925
TRZDPAF128F92F7C1F,data/raw/lmd_matched/Z/D/P/TRZDPAF128F92F7C1F/0d86fd53a1ec7aca62f9184e98165124.mid,I Knew I Loved You,Savage Garden,POP,SAD,85.0,0.0,0.6851
TRRVCED128F426E38E,data/raw/lmd_matched/V/Q/W/TRVQWTH128F428F485/a5b9c707d17d05a8883681b29c18359a.mid,La Traviata/Brindisi: Libiamo ne' lieti calici,Riccardo Muti;Orchestra del Teatro alla Scala;Coro del Teatro alla Scala,CLASSICAL,TENSE,103.8,0.0,0.9776
TRWBEUO128F421ACA6,data/raw/lmd_matched/C/N/M/TRCNMZO128F421CDC0/54af0b8a1e07f84f5b6b227bb5c8ac81.mid,Tu Eres Ajena,Frank Reyes,LATIN,RELAXED,86.7,0.0,0.736
TRCGPWQ128F9307235,data/raw/lmd_matched/V/C/Y/TRVCYPG128F934443B/80daa46ed5ea30407be8825e0b95a4cb.mid,Connected (Epsilon-blue Where on earth are my trowsers remix),Rhian Sheehan,LATIN,RELAXED,132.2,0.0,0.8123
TRNBMUG128F92CB2B2,data/raw/lmd_matched/N/B/M/TRNBMUG128F92CB2B2/e2dbb4bf1c0fa3e1accf61435bc63913.mid,Sorry,Jonas Brothers,POP,HAPPY,160.0,0.0,0.7422
TROQLJF128F429559A,data/raw/lmd_matched/O/Q/L/TROQLJF128F429559A/fd17052d018297161062eb09cd729814.mid,Back Home (Album Version),Cold,POP,SAD,159.9,0.0,0.7012
TRIZJNK128F1486041,data/raw/lmd_matched/I/Z/J/TRIZJNK128F1486041/b1753f02220241729a2a7a6917cd35ad.mid,Fade (Explicit LP Version),Staind,POP,SAD,116.5,0.0,0.6817
TRKNREU128F1463CC0,data/raw/lmd_matched/K/N/R/TRKNREU128F1463CC0/1908054ae26e2627c52c4433bb9b61b2.mid,When You Look At Me,Christina Milian,POP,SAD,109.0,0.0,0.7012
TRTXBTF128F4297BF7,data/raw/lmd_matched/T/X/B/TRTXBTF128F4297BF7/e830ac1673f7d73cfdef812b62dff356.mid,Juramentos,Edith Márquez,LATIN,HAPPY,167.0,0.0,0.7389
TRLPKOG128F42631D8,data/raw/lmd_matched/P/K/D/TRPKDVQ128F92CDAF4/e1bd62e6df2e878d2ad89a4a3832a877.mid,El Rompeolas,Loquillo Y Los Trogloditas,POP,HAPPY,119.7,0.0,0.746
TRXOMLD12903D03E63,data/raw/lmd_matched/X/O/M/TRXOMLD12903D03E63/81b8275ed1cf72f563df515306c3d4ee.mid,Wänns Fühlsch,Bandit,CLASSICAL,SAD,173.4,0.0,0.7585
TREMKQE128F424508E,data/raw/lmd_matched/E/M/K/TREMKQE128F424508E/8ceeddeda917b504d42ed2b3bb2e24d0.mid,Ruby Tuesday,Mariano Yanani,ROCK,TENSE,104.1,0.0,0.6896
TRUFVUQ12903CD75C4,data/raw/lmd_matched/U/F/V/TRUFVUQ12903CD75C4/a38167d73a840568bbd49f468ec5f9a8.mid,Anywhere Like Heaven,James Taylor,POP,SAD,95.3,0.0,0.7344
TRQMPCL128F42AD223,data/raw/lmd_matched/P/C/P/TRPCPLS128F4284909/fc0ed8102bfebbf7f77e6869b05260fa.mid,La Città Vecchia,Fabrizio De Andrè,CLASSICAL,HAPPY,136.4,0.0,0.677
TRZJQHD128F425C17E,data/raw/lmd_matched/F/Q/K/TRFQKEV128F9348CC7/d314868c378b5163951a3eca6fd72d9f.mid,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,POP,HAPPY,108.6,0.0,0.7326
TRJTIHO128F9341944,data/raw/lmd_matched/J/T/I/TRJTIHO128F9341944/6bd36bd202f95158aac7ac60205e1b90.mid,The Lord's Prayer,John Berry,ROCK,RELAXED,89.6,0.0,0.6657
TRHIYQK12903CCE814,data/raw/lmd_matched/F/Z/U/TRFZUOV128F4230B43/e619b8d956b51403a0c448ec2fd969d5.mid,Cruzando la frontera,Caballo Dorado,LATIN,RELAXED,158.5,0.0,0.7462
TRHUGAB128F92CC870,data/raw/lmd_matched/E/S/F/TRESFQC12903CA0F9B/8f7df14563ee15f145a62325a9c4c9a9.mid,Black Sheep,SONATA ARCTICA,CLASSICAL,DARK,199.9,0.0,0.7306
TRWSRFM128F146B81B,data/raw/lmd_matched/B/L/A/TRBLASP128F147CD7E/5a98563a35826615af8cc3d5e2455207.mid,How Beautiful You Are,The Cure,ROCK,HAPPY,145.0,0.0,0.6905
TRYJCNE128F931ABFA,data/raw/lmd_matched/V/M/Q/TRVMQCL128F9313035/766acd1e32533ac3982d33a68a2b18cc.mid,2. Adagio,Pepe Romero / Christine Pendrill / The Academy of St. Martin in the Fields / Sir Neville Marriner,CLASSICAL,SAD,106.0,0.0,0.7095
TRVYMSP128F930A711,data/raw/lmd_matched/P/Q/X/TRPQXTV12903CBB9CC/09d740f2087897c1821da64e86e36823.mid,All For You (Ruff & Jam Remix),Kate Ryan,LATIN,HAPPY,130.0,0.0,0.7315
TRYPGVR128F4277DFE,data/raw/lmd_matched/Y/P/G/TRYPGVR128F4277DFE/a00bd9763800de67e7fac05636631aa0.mid,Pobre Juan,Maná,LATIN,SAD,98.8,0.0,0.7373
TRXABTW128F9309596,data/raw/lmd_matched/X/A/B/TRXABTW128F9309596/c171e157510f6c5ba00cf07bfd1218a8.mid,Hope Vol.2,Apocalyptica / Matthias Sayer,CLASSICAL,SAD,120.3,0.0,0.7236
TRUNHRY12903CBFE33,data/raw/lmd_matched/V/I/H/TRVIHCJ128F9320E8F/d55a06c5a20a0c5bb7a046e6769b9ba7.mid,Reward,The Teardrop Explodes,POP,HAPPY,159.9,0.0,0.6769
TRJGQAR128F4286C74,data/raw/lmd_matched/J/G/Q/TRJGQAR128F4286C74/b3d3f3b737bd2d9ca8cae8fd50549e69.mid,The trumpet shall sound,Sir Thomas Beecham;Giorgio Tozzi,CLASSICAL,SAD,112.7,0.0,0.707
TRDECTI128F930C990,data/raw/lmd_matched/P/G/F/TRPGFWT128F92F7A8E/3c1ec053eeebb0bc3b7e7290d46d7059.mid,Take Me Home,Phil Coulter,CLASSICAL,SAD,145.7,0.0,0.7492
TRSBWCV128F1480E55,data/raw/lmd_matched/V/C/L/TRVCLZZ12903CA6391/f4051de4121d43b9c0c8c6ed76032186.mid,Ankle Deep (Album Version),Tom Petty,POP,SAD,120.2,0.0,0.7278
TRRHJFO128F92EF6B9,data/raw/lmd_matched/V/W/L/TRVWLZU128F92E1E33/6ecaec358963240a8f5d5b51047c91b8.mid,21 Guns [Verizon Studio 880 Session],Green Day,POP,HAPPY,82.6,0.0,0.6192
TRHBKBE128F42202A8,data/raw/lmd_matched/H/B/K/TRHBKBE128F42202A8/42bd80493d8c4444f13cfaf0d43e34b9.mid,Coral Islands,Medwyn Goodall,CLASSICAL,RELAXED,120.4,0.0,0.7438
TRDZMDW128F92F45CE,data/raw/lmd_matched/E/X/E/TREXESQ128F92F45C5/918c106d94eaf8d94db6630e7efaab4b.mid,Die Nacht der tausend Rosen,Frans Bauer,LATIN,HAPPY,160.2,0.0,0.7252
TRACNAS128F14567C6,data/raw/lmd_matched/S/U/C/TRSUCCG128F4267F5E/69d2890452972dd653a5fa0b2fc5a813.mid,Mary Jane's Last Dance,Tom Petty And The Heartbreakers,POP,SAD,168.9,0.0,0.7167
TRFBHGM128F422B915,data/raw/lmd_matched/F/B/H/TRFBHGM128F422B915/01006f8d14cc866a3bca857f14d5b0fe.mid,Nowhere Fast,Josh Turner,POP,SAD,146.0,0.0,0.7337
TRVBCNJ128F4263B1C,data/raw/lmd_matched/V/B/C/TRVBCNJ128F4263B1C/27ea56fea867d705d192aa6493a0f0f4.mid,Yellow Roses,Dolly Parton,POP,SAD,114.1,0.0,0.7385
TRQPNCY128F92E7584,data/raw/lmd_matched/Q/P/N/TRQPNCY128F92E7584/c6147a56b17a710b115ffae7b70c7fdc.mid,Sweetheart You Done Me Wrong,Peter Rowan,ROCK,SAD,159.9,0.0,0.73
TRYOOBS128F4264F8B,data/raw/lmd_matched/Y/O/O/TRYOOBS128F4264F8B/889b5f17dc325742931d4f0341f1c242.mid,Pentecostes,Nelson Ned,LATIN,RELAXED,91.2,0.0,0.7269
TRVPWBR128F9311545,data/raw/lmd_matched/V/P/W/TRVPWBR128F9311545/151e3434252a1cf610a468696cc7b155.mid,Beautiful One,Tim Hughes,POP,SAD,123.0,0.0,0.7477
TRJYINE128F4274B47,data/raw/lmd_matched/J/Y/I/TRJYINE128F4274B47/5b07c4c8df68a890c158951910ee013e.mid,Les Meilleurs Ennemis,Pascal Obispo;Zazie,CLASSICAL,SAD,103.8,0.0,0.7406
TRKQPFP12903C980BA,data/raw/lmd_matched/K/Q/P/TRKQPFP12903C980BA/0832deb366d127188cf4b3d6913a6588.mid,Prelude And Fugue In C Minor BWV 549 : Prelude,Lionel Rogg,CLASSICAL,HAPPY,92.3,0.0,0.6028
TRYFPBL128F4260EC7,data/raw/lmd_matched/I/L/C/TRILCZT128F92E10FA/d2d622f3caa7100d54e91b4d03ef4e0d.mid,Mass No. 19 in D minor_ 'Requiem' K626: Domine Jesu Christe,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,CLASSICAL,DARK,80.5,0.0,0.6416
TRJCXRM128F93397B7,data/raw/lmd_matched/O/V/C/TROVCFO128F423C2FC/87987434522a3ec37f66d9a4ad4f47e6.mid,Que Hacer Conmigo,Los Enanitos Verdes,LATIN,HAPPY,128.4,0.0,0.7524
TRMVJDE128F4284B8D,data/raw/lmd_matched/E/F/A/TREFADB128F42AC955/d89d5403ee99245aa11283a8cec10e8c.mid,Your Possible Pasts,Anathema,ROCK,DARK,133.9,0.0,0.7254
TRTHBLL12903CFDF3C,data/raw/lmd_matched/T/H/B/TRTHBLL12903CFDF3C/14130e8ac0f0c78fce0808db6849de7d.mid,Cumbla mix,Traditional,LATIN,TENSE,198.1,0.0,0.7466
TRCLYBG128F92E8969,data/raw/lmd_matched/C/L/Y/TRCLYBG128F92E8969/8284196989427d485339afae9a02ce8f.mid,Hell Bent For Leather,Judas Priest,ROCK,HAPPY,192.7,0.0,0.6909
TRLBWHB128F422F2AD,data/raw/lmd_matched/K/H/Z/TRKHZYL128F145A491/1bfb7f285464ed7eb070de9647660af7.mid,De Que Manera Te Olvido,Shaila Dúrcal,LATIN,HAPPY,98.1,0.0,0.7336
TRAAOPV128F92F7CE9,data/raw/lmd_matched/A/A/O/TRAAOPV128F92F7CE9/b0f5ba935bcc8f78bb66a17074cd8eeb.mid,We Are The Champions (Live In Ukraine),Queen + Paul Rodgers,POP,HAPPY,88.7,0.0,0.7388
TRDMBPP12903CE7666,data/raw/lmd_matched/J/F/B/TRJFBHM128F426712A/9bb44db8c4aebb6b34c9b37d8d33c330.mid,"Let""s get loud",A Fuego,LATIN,HAPPY,130.5,0.0,0.6843
TRPMTZU128F931A9D7,data/raw/lmd_matched/P/M/T/TRPMTZU128F931A9D7/9aa9436425e5ffeaa1b718029e15ec3d.mid,What Can I Give You This Christmas?,The Lettermen,CLASSICAL,RELAXED,93.6,0.0,0.7186
TRRGIJV128F930C330,data/raw/lmd_matched/I/W/D/TRIWDAY128F4271FAA/c6405cb2015e18e8474fdcf6febbcf22.mid,Marian,Sisters Of Mercy,ROCK,HAPPY,133.4,0.0,0.6652
TRCMVBY128F9345E75,data/raw/lmd_matched/Q/T/J/TRQTJIC128F42783AE/b49500fe4e476e55a06ce2007e9b4882.mid,The Queen Elizabeth Her Galliard,Peter Fletcher,CLASSICAL,DARK,94.6,0.0,0.6516
TRHHRTR128F92F4DAE,data/raw/lmd_matched/S/Q/U/TRSQUQQ128F423BBA5/5a2ad21ac4d2bf2cb572b1c150161e61.mid,I'm Not Lisa,Tanya Tucker,POP,HAPPY,81.1,0.0,0.686
TRALCCM128F9307C0C,data/raw/lmd_matched/A/L/C/TRALCCM128F9307C0C/c433dcc24b44ac50cce350ba08796ae7.mid,A Que Me Quedo Contigo,Los Humildes,LATIN,HAPPY,188.0,0.0,0.7481
TRURQOE128F4254DE2,data/raw/lmd_matched/U/R/Q/TRURQOE128F4254DE2/70087cac3b949beb8cb3e2599bbb4c41.mid,L'Arlésienne - Suite No.2 (orch. Ernest Guiraud) (2000 Digital Remaster): Minuet (from 'La jolie fille de Perth'),Sir Thomas Beecham/Royal Philharmonic Orchestra,CLASSICAL,RELAXED,81.2,0.0,0.9728
TRXNVVC12903C9C1E7,data/raw/lmd_matched/Z/A/U/TRZAURM12903CA60EB/25a0e66249e53e4bab51ca588aac0c01.mid,Shading The Sun,Willy Clay Band,ROCK,SAD,134.8,0.0,0.7438
TRHRHFC128F4261853,data/raw/lmd_matched/E/D/L/TREDLQG128F428806F/6fdf028c364219d76bc98ea56ae502a0.mid,Loving Arms,Dixie Chicks,POP,SAD,136.5,0.0,0.7651
TRRIMRJ128F93231FF,data/raw/lmd_matched/B/R/B/TRBRBHN128F429DDEF/e8c60105fca9626276886909cbb817b4.mid,Clumsy,Kidz Bop Kids,POP,HAPPY,92.0,0.0,0.6549
TROJBNT128F4264EA8,data/raw/lmd_matched/O/J/B/TROJBNT128F4264EA8/dd80d69cf5bbf6b8229b180faab7708a.mid,Stille Nacht_ heilige Nacht,John Birch / The Academy of St. Martin in the Fields / Academy of St. Martin in the Fields Chorus / Sir Neville Marriner,CLASSICAL,DARK,36.8,0.0,0.721
TRRCWOM128F9303AC7,data/raw/lmd_matched/R/C/W/TRRCWOM128F9303AC7/c0a26f5892f6791f27122d7f8a584090.mid,Quando Eu Te Abraçar,Santamaria,LATIN,HAPPY,159.9,0.0,0.6657
TRUBGME128F42147CC,data/raw/lmd_matched/V/A/W/TRVAWOD128E07957DF/386683211c1d7e24f1b14401a8ad1295.mid,L'Allucinazione,Gianluca Grignani,LATIN,HAPPY,140.1,0.0,0.6544
TRRGPSF128F92D92AA,data/raw/lmd_matched/R/G/P/TRRGPSF128F92D92AA/d1e0d38254b0c3d785099eb524d48eeb.mid,Mein Herz Brennt,Rammstein,CLASSICAL,DARK,166.3,0.0,0.6907
TRQIWKP128F42799B2,data/raw/lmd_matched/Y/C/G/TRYCGQB128F932CDD3/14694833f8d5cf08606654592da184e4.mid,Koa Hiatamadl,Florian Silbereisen,ROCK,DARK,156.1,0.0,0.7299
TRQLSBH128F147B234,data/raw/lmd_matched/O/V/A/TROVATY128F422A001/ae2d5a0eb751ba491b1bdede17bb8750.mid,The Arrival of the Queen of Sheba,The Academy of St. Martin in the Fields / Sir Neville Marriner,CLASSICAL,TENSE,117.2,0.0,0.736
TRKEYVF128F4278317,data/raw/lmd_matched/K/E/Y/TRKEYVF128F4278317/18d962eea652e44a43d3bec2fc3a002c.mid,Somebody's Everything,Emilio,LATIN,RELAXED,118.1,0.0,0.7402
TRPBRGV128F930981A,data/raw/lmd_matched/P/B/R/TRPBRGV128F930981A/6bea1933da4de8394acfb9f517f38571.mid,America's Suitehearts,Fall Out Boy,POP,SAD,160.1,0.0,0.6906
TRVNDUF128EF34C530,data/raw/lmd_matched/V/N/D/TRVNDUF128EF34C530/0b06a10d04be5d4f910bbd06d20c350e.mid,Heaven,Shark Island,ROCK,HAPPY,111.8,0.0,0.7334
TRKAVWL12903CFB4CD,data/raw/lmd_matched/K/A/V/TRKAVWL12903CFB4CD/d2af280f96b4f34b6cbd05c5f9691171.mid,Mirrors Of Yesterday,Kaipa,ROCK,DARK,128.8,0.0,0.7415
TRLHQJS128F42ADCD3,data/raw/lmd_matched/S/Q/D/TRSQDAZ12903CDE06E/ea1f89c4ad07debd124d978e6133f7f0.mid,Baby Baby,Corona,LATIN,HAPPY,132.9,0.0,0.7575
TRZERKV128EF34C0B1,data/raw/lmd_matched/Z/E/R/TRZERKV128EF34C0B1/3573254d333ca29d2575defe5376f1a7.mid,Vain sun,Juha Tapio,POP,TENSE,124.0,0.0,0.7249
TREAGFV128E0783844,data/raw/lmd_matched/E/A/G/TREAGFV128E0783844/790ba3d0fa835ab2025fab23bbb9cbcf.mid,Runaway Train,Busted,LATIN,HAPPY,117.0,0.0,0.7153
TRARHZL128F42558B5,data/raw/lmd_matched/A/R/H/TRARHZL128F42558B5/bf30eeb4e0c29aaae647bcc7e7bc48a2.mid,Piano Concerto No. 1 in D minor_ BWV 1052 (2001 Digital Remaster): II. Romanze (Larghetto),Dinu Lipatti/Concertgebouworkest/Eduard van Beinum,CLASSICAL,RELAXED,73.8,0.0,0.6107
TROMEAR128F4257C8D,data/raw/lmd_matched/O/M/E/TROMEAR128F4257C8D/ae3805be013edf7c609a43405c571095.mid,Kiss From A Rose,Inishkea,CLASSICAL,RELAXED,130.1,0.0,0.6474
TRDRSKH12903CFB7EF,data/raw/lmd_matched/D/R/S/TRDRSKH12903CFB7EF/c655762ed979754188a150754d119ae9.mid,Helen Wheels,Paul McCartney / Wings,CLASSICAL,SAD,73.4,0.0,0.7525
TROATNB128F425B7D1,data/raw/lmd_matched/O/A/T/TROATNB128F425B7D1/9f23c96d46ded0be0705e17c8b52f52b.mid,Wrong When You're Gone,Jennifer Lopez,LATIN,SAD,115.7,0.0,0.7455
TRVNIAP128E0787310,data/raw/lmd_matched/V/N/I/TRVNIAP128E0787310/2408c67da7fe111318addac0c510a293.mid,Radio ( MTV Unplugged Version ),The Corrs,POP,DARK,156.3,0.0,0.6756
TRZZBVD128F9334F47,data/raw/lmd_matched/O/F/B/TROFBYC128F92FA236/e848ed42ec8101ca0d7ff3f37cda1641.mid,Cuando No Te Queden Lágrimas,Ednita Nazario,LATIN,SAD,88.5,0.0,0.7442
TRLZXIT128F4232B41,data/raw/lmd_matched/L/Z/X/TRLZXIT128F4232B41/0eb44f61a2e6911baaacd281d9168472.mid,L'inquilino,Cochi e Renato,POP,SAD,95.6,0.0,0.6439
TRGMLWH128F426AB52,data/raw/lmd_matched/E/V/B/TREVBKF128F42708E8/57951a7d1370a815d05808a3886e98f4.mid,Only The Lonely (Know The Way I Feel),Roy Orbison,POP,HAPPY,121.6,0.0,0.7365
TRYCHGX128F93434F7,data/raw/lmd_matched/Y/C/H/TRYCHGX128F93434F7/81c25902397f47193b31e9fd19bf5256.mid,Sai Che E' Un Attimo,Paola Turci,LATIN,HAPPY,113.4,0.0,0.7262
TROGIGB128F42935BD,data/raw/lmd_matched/O/G/I/TROGIGB128F42935BD/53e4bfcbb52d761f09d0a46ad3e7f737.mid,You Wear It So Well,Lou Reed,ROCK,SAD,82.5,0.0,0.7479
TROCUBB12903CE168F,data/raw/lmd_matched/O/C/U/TROCUBB12903CE168F/9cd7740b0bdd3b322711351a55e51d08.mid,Goodbye To You (Album Version),Michelle Branch,POP,SAD,81.2,0.0,0.6221
TRICWEX128F9320CBF,data/raw/lmd_matched/P/J/X/TRPJXFV128F425EAC4/c3ce18039209741ee38f647f9c422e11.mid,Just Put A Ribbon In Your Hair,Alan Jackson,POP,SAD,70.8,0.0,0.7571
TRJVDHL128EF35F4E6,data/raw/lmd_matched/J/V/D/TRJVDHL128EF35F4E6/95e75df7308a6b663b94852aea695714.mid,Truck Drivers Lament,The Icicle Works,CLASSICAL,HAPPY,100.4,0.0,0.7495
TRJNLSH128F422BCF7,data/raw/lmd_matched/A/W/H/TRAWHQP128F1492E5C/dacd7b388104a734e09c5584d34008cb.mid,In Us I Believe,RyanDan,CLASSICAL,SAD,95.4,0.0,0.7185
TRFDGXS128F4281957,data/raw/lmd_matched/F/D/G/TRFDGXS128F4281957/698aeecf38b12e7656aa6cf4901fc583.mid,Stars,Les Misérables - 10th Anniversary Concert,CLASSICAL,SAD,95.4,0.0,0.7036
TRFPNSB128F425501B,data/raw/lmd_matched/F/P/N/TRFPNSB128F425501B/b60c2231e317b6504cf80758ca154d4a.mid,Heaven can wait,Meat Loaf,POP,HAPPY,106.3,0.0,0.692
TRJMJDJ128EF36037A,data/raw/lmd_matched/J/M/J/TRJMJDJ128EF36037A/e47b825a23a5dbdf3b563ea94c1d99fa.mid,A Cabritinha,Quim Barreiros,LATIN,HAPPY,136.0,0.0,0.7408
TRTBJDO128F92E47AF,data/raw/lmd_matched/P/J/N/TRPJNXI12903CB29CA/b0e9dc168aa0776c53b296152400014b.mid,All The Plans,Starsailor Featuring Ronnie Wood,POP,SAD,80.9,0.0,0.7486
TRSCIFA12903CE2CF7,data/raw/lmd_matched/S/C/I/TRSCIFA12903CE2CF7/62eab1aa4ffbbd659a4bdaa31785c0fd.mid,Oko moje sanjivo,Magazin,POP,HAPPY,142.2,0.0,0.6708
TRMQRDL128F14A0123,data/raw/lmd_matched/M/Q/R/TRMQRDL128F14A0123/0a1b7f59058eb2fba0a5bf43295c638d.mid,Rainbow In The Sky,Starsplash,LATIN,HAPPY,144.0,0.0,0.7456
TRHNVYP128F4262C22,data/raw/lmd_matched/P/R/E/TRPRERE128F4274BAE/a165a22f5f665b1351d54e2c08378a73.mid,Open Arms,Journey,POP,RELAXED,105.5,0.0,0.7313
TRBUDNC128F933688F,data/raw/lmd_matched/B/U/D/TRBUDNC128F933688F/b50531efcfd25cdb628d323c997e60ff.mid,This Song Is The Mute Button,Jason Lytle,ROCK,SAD,69.8,0.0,0.7493
TRNJSPC128F92EF31B,data/raw/lmd_matched/V/V/A/TRVVAIU128F92EF286/ad5e1ddac2b1d3a17df22d6a13d5b040.mid,Oceanblue,Jason van Wyk & Vast Vision Feat. Johanna,CLASSICAL,RELAXED,135.0,0.0,0.7202
TRNJNPE128F4217572,data/raw/lmd_matched/N/J/N/TRNJNPE128F4217572/9cc3b1459f4acc4fb9a972d79647e0f6.mid,Midland Two-Step,The California Cajun Orchestra,CLASSICAL,DARK,204.0,0.0,0.7583
TRJZHJK128F148D149,data/raw/lmd_matched/K/J/O/TRKJOVO128F421C79F/73eb7ecdba0ccf1662552cb9fff652a3.mid,Blurry,Puddle Of Mudd,POP,HAPPY,158.0,0.0,0.7156
TRFGMIP128F426E508,data/raw/lmd_matched/F/G/M/TRFGMIP128F426E508/6e42458830f46cee177e9c17adde88f4.mid,Piano Concerto No.5,Philharmonia Orchestra,CLASSICAL,TENSE,99.6,0.0,0.6488
TRBMDPW128E078A7EE,data/raw/lmd_matched/B/M/D/TRBMDPW128E078A7EE/f7fff9f0a0b92d3239bbe2af388d30b1.mid,Crazy For You (Album Version),Madonna,CLASSICAL,HAPPY,94.9,0.0,0.7302
TRYIGZV12903CD03C8,data/raw/lmd_matched/Y/I/G/TRYIGZV12903CD03C8/7f00f1dac0364b47c40240cbaba4a04f.mid,Mandolinenkonzert_ C-Dur: 2. Largo,Budapest Strings_ Lajos Mayer,CLASSICAL,HAPPY,40.2,0.0,0.6558
TRDNGEG128F429884C,data/raw/lmd_matched/E/J/V/TREJVCB128E0793ADE/973b380a4fb9d440825dd03195f764df.mid,Driven To Tears [Live From Live Earth],The Police,POP,HAPPY,160.7,0.0,0.6999
TRJYWOA12903CCF332,data/raw/lmd_matched/J/Y/W/TRJYWOA12903CCF332/1ff5d9d6e69884db6c6080ca02d47b19.mid,Cherish,Madonna,CLASSICAL,HAPPY,131.9,0.0,0.7261
TRFUJOW128F4271D60,data/raw/lmd_matched/F/U/J/TRFUJOW128F4271D60/5d88ca267a47655fc7aa0fca5ee7ce58.mid,Rondo in C_ K. 373,Scottish Chamber Orchestra/Alexander Janiczek,CLASSICAL,RELAXED,133.6,0.0,0.7112
TRIRSYH128F42802C5,data/raw/lmd_matched/I/R/S/TRIRSYH128F42802C5/8b2606c373687e29e050120593e77ea8.mid,Personne,Pascal Obispo,CLASSICAL,SAD,160.4,0.0,0.715
TRVQULS128F92CF375,data/raw/lmd_matched/V/Q/U/TRVQULS128F92CF375/25e0586cd467705d79806cce0cb25475.mid,Absolutely Everybody,Tune Robbers,POP,SAD,123.0,0.0,0.6898
TRAKDJO128E07811D8,data/raw/lmd_matched/A/K/D/TRAKDJO128E07811D8/17bb81f1058a947fe5f9ab433e91a2c3.mid,Pieces Of Me,Ashlee Simpson,POP,SAD,120.0,0.0,0.7495
TRQZBUE128F42954A4,data/raw/lmd_matched/Q/Z/B/TRQZBUE128F42954A4/5b1ca98c02208eecefbd3545321ffb55.mid,One Night ( LP Version ),The Corrs,POP,DARK,114.9,0.0,0.6067
TRSPUIK128F4282F4A,data/raw/lmd_matched/V/R/V/TRVRVBW128F429FD37/b1cc8ee3d59c4553ffefe91e5b64777f.mid,Casa Mia,Maurizio Vandelli,POP,SAD,124.2,0.0,0.6706
TRPAPJW128F14824EF,data/raw/lmd_matched/P/A/P/TRPAPJW128F14824EF/31e44405ca5a3b7db64f6d36f540a39e.mid,From The Inside (Album Version),Linkin Park,ROCK,DARK,190.3,0.0,0.6597
TRXYZWI128F42325F6,data/raw/lmd_matched/Y/K/W/TRYKWBT128E0798375/27eb63e756cc54261cd41f2cac62e7b1.mid,Wishing Well (LP Version),Blackfoot,LATIN,DARK,123.0,0.0,0.7283
TRXAPFY128F428C52C,data/raw/lmd_matched/X/A/P/TRXAPFY128F428C52C/980c79564348a413ae804f4abc0162c7.mid,Be My Baby,Anna Book,LATIN,HAPPY,120.0,0.0,0.748
TRDAZRB128F4245096,data/raw/lmd_matched/I/Y/E/TRIYEKE128E0793BDF/7d4a3d4796e564555272ecc6941786c8.mid,Wild Horses,Mariano Yanani,ROCK,TENSE,146.5,0.0,0.73
TRQDAXE128F9320F69,data/raw/lmd_matched/Q/D/A/TRQDAXE128F9320F69/a257de8ecfb98f072f95214bab846569.mid,Swanheart,Nightwish,CLASSICAL,SAD,131.3,0.0,0.7528
TRUAKCN128F93225C3,data/raw/lmd_matched/F/W/J/TRFWJVS128E0786775/fa359ab4e889e432959481ecee513ff4.mid,Det bor en ängel i min själ,Anna Book,LATIN,HAPPY,112.0,0.0,0.7317
TRGMCIH128F92DD50E,data/raw/lmd_matched/A/Y/S/TRAYSDS128F92F3F7A/5386ffb3b559bebd66657123275688d7.mid,Flying Without Wings,Westlife,POP,SAD,85.1,0.0,0.6034
TROHBIJ128F14A588B,data/raw/lmd_matched/V/I/P/TRVIPWY128F424BD8E/9205574332b2de4b5cfd2f3e99cc7c10.mid,Everything Must Ride  [Bodies_ Rest & Motion] (2006 Remastered LP Version),Michael Convertino,CLASSICAL,TENSE,38.5,0.0,0.7532
TRUVVBA128F42780C6,data/raw/lmd_matched/K/P/U/TRKPULS128F92FD81A/9698a9c27c3d9616b03e551396f19a36.mid,I Don't Always Know What You're Saying,Ladyhawk,ROCK,SAD,128.4,0.0,0.747
TREGXDM128F42808EE,data/raw/lmd_matched/E/G/X/TREGXDM128F42808EE/53f1d6fb613d16d0fda0a02c94a6499e.mid,O Sanctissima / O Holy Night,Phillips_ Craig And Dean,ROCK,TENSE,97.8,0.0,0.7378
TRNKXYV128F92F601F,data/raw/lmd_matched/N/K/X/TRNKXYV128F92F601F/0428a5d01627731a882aff59003a89ec.mid,Las abejas,Turibio Santos,LATIN,SAD,162.9,0.0,0.6359
