msd_id,token_path,genre,mood,enc_len,dec_len
TRAEBRA12903CAD82E,data/tokens/TRAEBRA12903CAD82E.json,JAZZ,HAPPY,1007,343
TRVDFCY128F4261D33,data/tokens/TRVDFCY128F4261D33.json,POP,SAD,151,922
TRANGEJ128E0788792,data/tokens/TRANGEJ128E0788792.json,JAZZ,HAPPY,253,536
TRIFAMQ12903CD0D57,data/tokens/TRIFAMQ12903CD0D57.json,ELECTRONIC,RELAXED,132,948
TRBXUUF128E0780E51,data/tokens/TRBXUUF128E0780E51.json,JAZZ,SAD,649,971
TREMOUX128F428B8D3,data/tokens/TREMOUX128F428B8D3.json,ELECTRONIC,RELAXED,700,714
TRLWTOG128F4282F4E,data/tokens/TRLWTOG128F4282F4E.json,POP,SAD,461,772
TRYXAHK128F42AB6A4,data/tokens/TRYXAHK128F42AB6A4.json,ELECTRONIC,TENSE,319,1520
TRWHZSQ128F92EDE87,data/tokens/TRWHZSQ128F92EDE87.json,JAZZ,DARK,711,1774
TRGFPJV128F429D478,data/tokens/TRGFPJV128F429D478.json,LATIN,SAD,819,1233
TRBDYIS128E07890E4,data/tokens/TRBDYIS128E07890E4.json,ROCK,DARK,444,838
TRASFVS12903CB1071,data/tokens/TRASFVS12903CB1071.json,ELECTRONIC,HAPPY,5,1904
TRSWNLY128EF3441EF,data/tokens/TRSWNLY128EF3441EF.json,JAZZ,SAD,469,1066
TRMZPIA128F429B768,data/tokens/TRMZPIA128F429B768.json,ELECTRONIC,DARK,5,579
TRIOOIT128F14910F7,data/tokens/TRIOOIT128F14910F7.json,JAZZ,HAPPY,179,1166
TRJGPJR128F147C381,data/tokens/TRJGPJR128F147C381.json,ELECTRONIC,HAPPY,156,755
TRVIMCO12903CD03DB,data/tokens/TRVIMCO12903CD03DB.json,POP,SAD,683,842
TRPVDMH12903CF7FA8,data/tokens/TRPVDMH12903CF7FA8.json,LATIN,HAPPY,1546,574
TRPYECV128EF344F57,data/tokens/TRPYECV128EF344F57.json,JAZZ,HAPPY,463,950
TRSIKVT128F9304D26,data/tokens/TRSIKVT128F9304D26.json,ROCK,DARK,1455,2176
TRGVODO128F92F122B,data/tokens/TRGVODO128F92F122B.json,POP,TENSE,425,1348
TRHTDGV12903D042A7,data/tokens/TRHTDGV12903D042A7.json,JAZZ,HAPPY,614,935
TRTXPQA128F425F0BB,data/tokens/TRTXPQA128F425F0BB.json,POP,TENSE,218,1061
TRYEOFZ128F4228095,data/tokens/TRYEOFZ128F4228095.json,LATIN,HAPPY,450,638
TRAMPKI12903CC4915,data/tokens/TRAMPKI12903CC4915.json,ROCK,RELAXED,1867,1477
TRKMXOM128F92D8CA8,data/tokens/TRKMXOM128F92D8CA8.json,JAZZ,RELAXED,1687,847
TRFEFXR128F9323279,data/tokens/TRFEFXR128F9323279.json,POP,HAPPY,5,655
TRGPWDM128F4247C07,data/tokens/TRGPWDM128F4247C07.json,ELECTRONIC,HAPPY,5,1893
TRIGRXU128F14A78E4,data/tokens/TRIGRXU128F14A78E4.json,LATIN,HAPPY,420,1376
TRPQRTT128F93284CD,data/tokens/TRPQRTT128F93284CD.json,ROCK,SAD,5,1012
TROEPPX12903CFBE1E,data/tokens/TROEPPX12903CFBE1E.json,ROCK,DARK,737,985
TRJNRNJ12903CD3971,data/tokens/TRJNRNJ12903CD3971.json,ELECTRONIC,TENSE,148,1272
TRXRCQF128E079668A,data/tokens/TRXRCQF128E079668A.json,POP,DARK,588,720
TRIFGUT128F92DC202,data/tokens/TRIFGUT128F92DC202.json,ELECTRONIC,HAPPY,44,1007
TRYSEEN128F92D4C0B,data/tokens/TRYSEEN128F92D4C0B.json,JAZZ,HAPPY,756,753
TRNOGAF128F14581EF,data/tokens/TRNOGAF128F14581EF.json,JAZZ,SAD,328,1305
TRVDUHN128F930247D,data/tokens/TRVDUHN128F930247D.json,POP,HAPPY,88,780
TRRTQAQ12903CA0C1D,data/tokens/TRRTQAQ12903CA0C1D.json,JAZZ,TENSE,1740,2266
TREFAFY128F1463ACF,data/tokens/TREFAFY128F1463ACF.json,POP,DARK,870,1275
TRMDULI12903CC2615,data/tokens/TRMDULI12903CC2615.json,CLASSICAL,DARK,5,3039
TRBKFGA12903CFB7D6,data/tokens/TRBKFGA12903CFB7D6.json,CLASSICAL,SAD,522,1310
TRQCOYI128F931ADBE,data/tokens/TRQCOYI128F931ADBE.json,ELECTRONIC,HAPPY,184,566
TRJZXTA128F4288582,data/tokens/TRJZXTA128F4288582.json,JAZZ,TENSE,5,1229
TRWFHWK128F9305E83,data/tokens/TRWFHWK128F9305E83.json,POP,SAD,783,1904
TRUAJRK128F426379D,data/tokens/TRUAJRK128F426379D.json,POP,HAPPY,322,1009
TRTHQJE12903CB49B9,data/tokens/TRTHQJE12903CB49B9.json,ELECTRONIC,HAPPY,569,631
TRIOKLB128F9336F2B,data/tokens/TRIOKLB128F9336F2B.json,CLASSICAL,DARK,843,440
TRSVLNF128F92F22D0,data/tokens/TRSVLNF128F92F22D0.json,ELECTRONIC,HAPPY,519,253
TRNUSFB12903CB535A,data/tokens/TRNUSFB12903CB535A.json,ROCK,SAD,1425,1018
TRJSCUV128F147F3D5,data/tokens/TRJSCUV128F147F3D5.json,LATIN,HAPPY,213,1651
TRSYSTJ12903CE6811,data/tokens/TRSYSTJ12903CE6811.json,JAZZ,RELAXED,4723,1156
TRTSUFU128F42924F7,data/tokens/TRTSUFU128F42924F7.json,LATIN,HAPPY,228,802
TRYUCIA128F1477A4E,data/tokens/TRYUCIA128F1477A4E.json,POP,HAPPY,5,1320
TRCTUTA128F93213D6,data/tokens/TRCTUTA128F93213D6.json,JAZZ,HAPPY,274,684
TRWHYTA12903D06F5E,data/tokens/TRWHYTA12903D06F5E.json,JAZZ,SAD,718,933
TRHBSAE128F9321121,data/tokens/TRHBSAE128F9321121.json,LATIN,HAPPY,210,758
TRIZRQN128F429BB99,data/tokens/TRIZRQN128F429BB99.json,ELECTRONIC,DARK,5,2949
TRJHALN128F93269CE,data/tokens/TRJHALN128F93269CE.json,ELECTRONIC,TENSE,456,786
TRIUFXI128E0788E4A,data/tokens/TRIUFXI128E0788E4A.json,ROCK,HAPPY,257,1070
TRBPFEV128F1491A88,data/tokens/TRBPFEV128F1491A88.json,LATIN,SAD,145,603
TRSOEIZ128F148A5A7,data/tokens/TRSOEIZ128F148A5A7.json,ELECTRONIC,HAPPY,658,1094
TRQLDIV128F9312DF7,data/tokens/TRQLDIV128F9312DF7.json,ELECTRONIC,HAPPY,722,1400
TRHVRAX12903CD93BE,data/tokens/TRHVRAX12903CD93BE.json,ELECTRONIC,DARK,5,1325
TRNJCDK128F428AE37,data/tokens/TRNJCDK128F428AE37.json,JAZZ,SAD,571,630
TRILCGS128F4270DB8,data/tokens/TRILCGS128F4270DB8.json,ELECTRONIC,HAPPY,5,1552
TRRLEXP128F4230346,data/tokens/TRRLEXP128F4230346.json,ELECTRONIC,HAPPY,1750,703
TREGDDM128F147CBBF,data/tokens/TREGDDM128F147CBBF.json,POP,DARK,5,1998
TRRJDIA12903CE8A14,data/tokens/TRRJDIA12903CE8A14.json,JAZZ,RELAXED,1288,606
TRGUTGN128EF34036D,data/tokens/TRGUTGN128EF34036D.json,ELECTRONIC,DARK,1900,1327
TRQOACU12903CEC423,data/tokens/TRQOACU12903CEC423.json,POP,HAPPY,1784,2144
TROZTBI128F93014CE,data/tokens/TROZTBI128F93014CE.json,ELECTRONIC,HAPPY,479,900
TRIAXOG128F4244FF6,data/tokens/TRIAXOG128F4244FF6.json,ELECTRONIC,SAD,402,394
TRZXCGD128F4254F58,data/tokens/TRZXCGD128F4254F58.json,ELECTRONIC,TENSE,468,624
TRCLGNX128F1467340,data/tokens/TRCLGNX128F1467340.json,JAZZ,HAPPY,405,1006
TRUBJHL128F933F0BC,data/tokens/TRUBJHL128F933F0BC.json,JAZZ,HAPPY,273,899
TRGZAUN128F9324D1F,data/tokens/TRGZAUN128F9324D1F.json,JAZZ,SAD,446,920
TRHTOVS128F92EBF0E,data/tokens/TRHTOVS128F92EBF0E.json,POP,TENSE,55,1010
TRXAUCM12903CECB80,data/tokens/TRXAUCM12903CECB80.json,ELECTRONIC,HAPPY,82,1400
TRDSZDO12903D0936F,data/tokens/TRDSZDO12903D0936F.json,ELECTRONIC,HAPPY,547,244
TRXGGUB128F92D632D,data/tokens/TRXGGUB128F92D632D.json,ROCK,HAPPY,485,778
TREJVCB128E0793ADE,data/tokens/TREJVCB128E0793ADE.json,POP,HAPPY,51,1594
TRSQKXG128F42BB6C3,data/tokens/TRSQKXG128F42BB6C3.json,LATIN,HAPPY,5,1313
TRUXWBF128E0785B09,data/tokens/TRUXWBF128E0785B09.json,POP,SAD,500,794
TRJWMLB128E0793F6C,data/tokens/TRJWMLB128E0793F6C.json,JAZZ,HAPPY,567,1663
TRDGPDC128F426A742,data/tokens/TRDGPDC128F426A742.json,ROCK,DARK,5,862
TRFHZJF128F146F00F,data/tokens/TRFHZJF128F146F00F.json,ELECTRONIC,DARK,648,1239
TROQNUR128F147F3CD,data/tokens/TROQNUR128F147F3CD.json,JAZZ,HAPPY,5,1542
TRYMVRI128F92E2102,data/tokens/TRYMVRI128F92E2102.json,LATIN,SAD,79,474
TRBNCXK128F147CBC6,data/tokens/TRBNCXK128F147CBC6.json,POP,DARK,49,2720
TRQPHOD128F934362E,data/tokens/TRQPHOD128F934362E.json,ROCK,SAD,157,1213
TRGAAHM12903CA2AE5,data/tokens/TRGAAHM12903CA2AE5.json,ELECTRONIC,RELAXED,801,1002
TRCGDMR128F4275DC2,data/tokens/TRCGDMR128F4275DC2.json,ELECTRONIC,HAPPY,1431,864
TRDQLZM128F92F4F44,data/tokens/TRDQLZM128F92F4F44.json,LATIN,HAPPY,215,1033
TRITSAS128F42705E7,data/tokens/TRITSAS128F42705E7.json,POP,HAPPY,5,2621
TRQHHBB12903CE3361,data/tokens/TRQHHBB12903CE3361.json,JAZZ,TENSE,5,983
TRLFEVJ128F933D194,data/tokens/TRLFEVJ128F933D194.json,JAZZ,DARK,5,909
TREFVYO128EF3676EE,data/tokens/TREFVYO128EF3676EE.json,LATIN,HAPPY,435,841
TRLNHVL12903CDD54A,data/tokens/TRLNHVL12903CDD54A.json,ELECTRONIC,HAPPY,365,1416
TRNTCEJ12903CD6962,data/tokens/TRNTCEJ12903CD6962.json,LATIN,RELAXED,747,663
TRLDKCB128F92F3D27,data/tokens/TRLDKCB128F92F3D27.json,ROCK,RELAXED,106,1178
TRYUCZZ128F92E4970,data/tokens/TRYUCZZ128F92E4970.json,ELECTRONIC,HAPPY,642,783
TRIFJFI12903CFEE28,data/tokens/TRIFJFI12903CFEE28.json,CLASSICAL,SAD,5,2058
TRYBQBO128F428EC64,data/tokens/TRYBQBO128F428EC64.json,LATIN,HAPPY,399,1751
TRFYIQW128E0793806,data/tokens/TRFYIQW128E0793806.json,LATIN,HAPPY,453,903
TRDTJYD128F9347268,data/tokens/TRDTJYD128F9347268.json,LATIN,HAPPY,5,955
TRSAGQW128F4232BD7,data/tokens/TRSAGQW128F4232BD7.json,LATIN,HAPPY,1372,1619
TREDRNA128F932EF15,data/tokens/TREDRNA128F932EF15.json,LATIN,HAPPY,1915,1097
TREAXVS128E0788643,data/tokens/TREAXVS128E0788643.json,ROCK,SAD,123,885
TRSPBQR128F426890A,data/tokens/TRSPBQR128F426890A.json,POP,TENSE,849,1250
TRGWDDF128F933623B,data/tokens/TRGWDDF128F933623B.json,JAZZ,DARK,78,841
TRVFFJN128E0785851,data/tokens/TRVFFJN128E0785851.json,POP,HAPPY,19,1698
TRLMIAI128F92CCDFA,data/tokens/TRLMIAI128F92CCDFA.json,ELECTRONIC,HAPPY,1640,759
TRFHVKR128E07857D4,data/tokens/TRFHVKR128E07857D4.json,POP,HAPPY,126,1207
TRDXDEM128E0784C33,data/tokens/TRDXDEM128E0784C33.json,POP,HAPPY,5,1380
TRSGVII12903CA55E2,data/tokens/TRSGVII12903CA55E2.json,JAZZ,SAD,924,1154
TRSTIOF128F9322A06,data/tokens/TRSTIOF128F9322A06.json,JAZZ,SAD,1256,1143
TRGJYSK128F92E21A8,data/tokens/TRGJYSK128F92E21A8.json,JAZZ,HAPPY,790,2242
TRYCXUR128E078A79C,data/tokens/TRYCXUR128E078A79C.json,CLASSICAL,HAPPY,5,1418
TRWBDTO12903CE9834,data/tokens/TRWBDTO12903CE9834.json,ELECTRONIC,HAPPY,290,1059
TRAGHQW12903CBF90E,data/tokens/TRAGHQW12903CBF90E.json,JAZZ,HAPPY,1080,886
TRXCHHI128F42765FC,data/tokens/TRXCHHI128F42765FC.json,JAZZ,HAPPY,483,1319
TRQUFEA128E0791942,data/tokens/TRQUFEA128E0791942.json,POP,SAD,5,868
TRLHMGI128F425EEF8,data/tokens/TRLHMGI128F425EEF8.json,LATIN,HAPPY,180,1181
TRQYOON128F4233874,data/tokens/TRQYOON128F4233874.json,JAZZ,SAD,5,377
TRQCVUK12903CDDD66,data/tokens/TRQCVUK12903CDDD66.json,JAZZ,RELAXED,5,743
TRHBNEF12903CE84D9,data/tokens/TRHBNEF12903CE84D9.json,JAZZ,HAPPY,5,1640
TRGWMUJ128F1456BDB,data/tokens/TRGWMUJ128F1456BDB.json,ELECTRONIC,HAPPY,2066,898
TRQWOKL12903CCF3B9,data/tokens/TRQWOKL12903CCF3B9.json,JAZZ,SAD,1397,1294
TRJFFLK128F4270B04,data/tokens/TRJFFLK128F4270B04.json,POP,HAPPY,66,730
TRXHJQO128F92C90DF,data/tokens/TRXHJQO128F92C90DF.json,POP,DARK,5,1421
TRIQZOX128F145F092,data/tokens/TRIQZOX128F145F092.json,ELECTRONIC,SAD,109,1394
TRLVZFE128E0799A08,data/tokens/TRLVZFE128E0799A08.json,ROCK,DARK,5,1026
TRCCRQF128E0786B9E,data/tokens/TRCCRQF128E0786B9E.json,ELECTRONIC,DARK,261,937
TRZAWIV128F4276913,data/tokens/TRZAWIV128F4276913.json,JAZZ,RELAXED,1617,2595
TRTHAIO12903CF21E0,data/tokens/TRTHAIO12903CF21E0.json,CLASSICAL,RELAXED,1161,1226
TRIWTGO128F426C2AC,data/tokens/TRIWTGO128F426C2AC.json,CLASSICAL,RELAXED,1504,1374
TRLBCYM128F42A6FF8,data/tokens/TRLBCYM128F42A6FF8.json,ELECTRONIC,DARK,5,1721
TRXSEQS128F92FEDEE,data/tokens/TRXSEQS128F92FEDEE.json,LATIN,HAPPY,5,580
TRJUFXG128F931938D,data/tokens/TRJUFXG128F931938D.json,JAZZ,HAPPY,158,729
TRNVMKD128F424CCA1,data/tokens/TRNVMKD128F424CCA1.json,JAZZ,DARK,1009,577
TRPAZLN12903CD255D,data/tokens/TRPAZLN12903CD255D.json,JAZZ,HAPPY,77,1297
TRYLWEK128F42A1DA0,data/tokens/TRYLWEK128F42A1DA0.json,JAZZ,HAPPY,731,921
TRRAUBA128F4291BBC,data/tokens/TRRAUBA128F4291BBC.json,LATIN,HAPPY,12,1223
TRVYJYU12903CFBAA1,data/tokens/TRVYJYU12903CFBAA1.json,JAZZ,HAPPY,995,1018
TRIFVBJ128F1467D50,data/tokens/TRIFVBJ128F1467D50.json,ELECTRONIC,HAPPY,5,1293
TRAPDIO128F933C680,data/tokens/TRAPDIO128F933C680.json,ELECTRONIC,HAPPY,645,1099
TRPSDZD128F428B06C,data/tokens/TRPSDZD128F428B06C.json,ELECTRONIC,HAPPY,958,618
TRAIGWU12903CF83DB,data/tokens/TRAIGWU12903CF83DB.json,JAZZ,RELAXED,893,359
TRAYZIW128F930B9BD,data/tokens/TRAYZIW128F930B9BD.json,CLASSICAL,TENSE,200,673
TRJKTLA128F4278F47,data/tokens/TRJKTLA128F4278F47.json,LATIN,HAPPY,892,530
TRDRHGO128F931DCAD,data/tokens/TRDRHGO128F931DCAD.json,ELECTRONIC,HAPPY,104,1048
TRXBMEY128E07853DD,data/tokens/TRXBMEY128E07853DD.json,CLASSICAL,HAPPY,321,842
TRNTVGG128F9335943,data/tokens/TRNTVGG128F9335943.json,CLASSICAL,HAPPY,1858,1525
TRRQXOZ128E07860F8,data/tokens/TRRQXOZ128E07860F8.json,POP,SAD,3386,1929
TRSQFGJ128F93059EF,data/tokens/TRSQFGJ128F93059EF.json,POP,SAD,372,1106
TRDENYV128F4295BF9,data/tokens/TRDENYV128F4295BF9.json,LATIN,HAPPY,2273,843
TRFLAPP12903C9AACB,data/tokens/TRFLAPP12903C9AACB.json,ELECTRONIC,SAD,279,702
TRJHATW128F428222C,data/tokens/TRJHATW128F428222C.json,CLASSICAL,HAPPY,5,755
TRLBSPA12903CC52B3,data/tokens/TRLBSPA12903CC52B3.json,POP,SAD,108,671
TRWEWWW128F4285E21,data/tokens/TRWEWWW128F4285E21.json,CLASSICAL,SAD,103,1306
TRGFVGL128E078F2D9,data/tokens/TRGFVGL128E078F2D9.json,JAZZ,HAPPY,620,1362
TRMUDDG12903CC711D,data/tokens/TRMUDDG12903CC711D.json,LATIN,HAPPY,142,1343
TRGLOUJ128F4238E40,data/tokens/TRGLOUJ128F4238E40.json,JAZZ,HAPPY,1224,698
TRBLFHF128F92CCDC1,data/tokens/TRBLFHF128F92CCDC1.json,POP,SAD,449,788
TRZUDPE128F42653EE,data/tokens/TRZUDPE128F42653EE.json,ROCK,RELAXED,451,1635
TRFTNTA128F422D8F5,data/tokens/TRFTNTA128F422D8F5.json,JAZZ,DARK,5,2102
TRJIEGX128F931618C,data/tokens/TRJIEGX128F931618C.json,JAZZ,RELAXED,700,738
TRZTIKC128F931CDBF,data/tokens/TRZTIKC128F931CDBF.json,CLASSICAL,HAPPY,5,1805
TRLALGW128F93069ED,data/tokens/TRLALGW128F93069ED.json,JAZZ,HAPPY,2444,631
TRQJUHU128E0798D10,data/tokens/TRQJUHU128E0798D10.json,CLASSICAL,HAPPY,44,1338
TRSFXXB128F9334F82,data/tokens/TRSFXXB128F9334F82.json,ROCK,SAD,112,1075
TRTMSJW128F427F863,data/tokens/TRTMSJW128F427F863.json,LATIN,HAPPY,339,938
TRKZTSC12903D0CDE8,data/tokens/TRKZTSC12903D0CDE8.json,POP,HAPPY,355,793
TRUDKCD128F92FBD2C,data/tokens/TRUDKCD128F92FBD2C.json,JAZZ,HAPPY,345,766
TRVFSWI128F42ACE94,data/tokens/TRVFSWI128F42ACE94.json,CLASSICAL,TENSE,1477,541
TRZQCAM128EF34E301,data/tokens/TRZQCAM128EF34E301.json,LATIN,HAPPY,842,896
TREWUHQ128F92EEA14,data/tokens/TREWUHQ128F92EEA14.json,JAZZ,HAPPY,168,594
TRRLWUP128F42663A1,data/tokens/TRRLWUP128F42663A1.json,JAZZ,SAD,243,706
TRULUTD128F428564B,data/tokens/TRULUTD128F428564B.json,JAZZ,HAPPY,434,827
TRIKJAO128F1478AA7,data/tokens/TRIKJAO128F1478AA7.json,ROCK,RELAXED,1011,750
TRXQOXW128F42B013D,data/tokens/TRXQOXW128F42B013D.json,JAZZ,HAPPY,275,703
TRDSXHT128E0792251,data/tokens/TRDSXHT128E0792251.json,POP,SAD,406,1688
TRSSSJW128F146D5DC,data/tokens/TRSSSJW128F146D5DC.json,POP,SAD,5,1808
TRGNWCQ128F1491576,data/tokens/TRGNWCQ128F1491576.json,POP,SAD,90,829
TRVSAYZ128E07942C4,data/tokens/TRVSAYZ128E07942C4.json,JAZZ,SAD,201,1018
TRVRCWS12903CDA547,data/tokens/TRVRCWS12903CDA547.json,POP,HAPPY,5,1226
TRCSVJW128F428E3D7,data/tokens/TRCSVJW128F428E3D7.json,CLASSICAL,HAPPY,1928,1122
TROSGHA128F427ECA9,data/tokens/TROSGHA128F427ECA9.json,LATIN,SAD,5,1023
TRGTIIJ128F424DA28,data/tokens/TRGTIIJ128F424DA28.json,POP,SAD,5,906
TRTIMHF128F426B41B,data/tokens/TRTIMHF128F426B41B.json,POP,SAD,454,713
TRZIDDF128F148AA20,data/tokens/TRZIDDF128F148AA20.json,ROCK,HAPPY,5,1670
TRRJCXB128F9308C16,data/tokens/TRRJCXB128F9308C16.json,CLASSICAL,SAD,1121,961
TRMODFC128F9307AB4,data/tokens/TRMODFC128F9307AB4.json,POP,DARK,648,1952
TRPHERP128F933945D,data/tokens/TRPHERP128F933945D.json,LATIN,HAPPY,227,738
TRCQJCT128F934C410,data/tokens/TRCQJCT128F934C410.json,POP,DARK,1251,1111
TRFPWUB128F14539CE,data/tokens/TRFPWUB128F14539CE.json,POP,HAPPY,557,1897
TRUQSFM12903CE64C6,data/tokens/TRUQSFM12903CE64C6.json,POP,HAPPY,780,946
TRXSBSA128F42478D8,data/tokens/TRXSBSA128F42478D8.json,LATIN,HAPPY,368,988
TRYMLMT128F1467115,data/tokens/TRYMLMT128F1467115.json,JAZZ,DARK,5,616
TRFXUVE12903CD9431,data/tokens/TRFXUVE12903CD9431.json,CLASSICAL,HAPPY,2798,649
TRJJHZT128F426E985,data/tokens/TRJJHZT128F426E985.json,JAZZ,HAPPY,1049,1143
TRZRYHE128F428B91D,data/tokens/TRZRYHE128F428B91D.json,CLASSICAL,HAPPY,5,2225
TRNYKJF128F4285410,data/tokens/TRNYKJF128F4285410.json,JAZZ,HAPPY,1540,1343
TRRVVTK128F422BB5D,data/tokens/TRRVVTK128F422BB5D.json,POP,SAD,342,1321
TRCJYZZ128F424FF5A,data/tokens/TRCJYZZ128F424FF5A.json,JAZZ,HAPPY,803,1490
TRYONHZ128F9311408,data/tokens/TRYONHZ128F9311408.json,POP,TENSE,198,2031
TRIPENO128E0785868,data/tokens/TRIPENO128E0785868.json,POP,HAPPY,566,1688
TRAVGNH128F428CBA9,data/tokens/TRAVGNH128F428CBA9.json,ROCK,DARK,32,918
TREMTWP128F4250CFB,data/tokens/TREMTWP128F4250CFB.json,JAZZ,DARK,807,664
TRFEOWA128F42682BF,data/tokens/TRFEOWA128F42682BF.json,LATIN,DARK,583,1485
TRRPRVD128F930356B,data/tokens/TRRPRVD128F930356B.json,JAZZ,HAPPY,5,1638
TRUXFQO128F92E5895,data/tokens/TRUXFQO128F92E5895.json,LATIN,HAPPY,142,1333
TRINSWY128F1473198,data/tokens/TRINSWY128F1473198.json,JAZZ,HAPPY,847,1523
TRHXFMY12903CA2EDC,data/tokens/TRHXFMY12903CA2EDC.json,JAZZ,SAD,659,1076
TRFOIEW128EF340DD5,data/tokens/TRFOIEW128EF340DD5.json,JAZZ,SAD,94,595
TRLLPXN128F14A9E72,data/tokens/TRLLPXN128F14A9E72.json,CLASSICAL,HAPPY,5,962
TRNLSJS128F4238559,data/tokens/TRNLSJS128F4238559.json,JAZZ,HAPPY,745,943
TRPSPVD128F1458A14,data/tokens/TRPSPVD128F1458A14.json,CLASSICAL,DARK,1195,1309
TRWERZN128F4249CF7,data/tokens/TRWERZN128F4249CF7.json,ROCK,RELAXED,530,856
TRQMELD128F930BE43,data/tokens/TRQMELD128F930BE43.json,POP,TENSE,195,1979
TRGXHFB128E0793AF5,data/tokens/TRGXHFB128E0793AF5.json,POP,HAPPY,5,1354
TRFUVQR12903C973EB,data/tokens/TRFUVQR12903C973EB.json,JAZZ,SAD,397,1337
TRARRAQ128F427EEF8,data/tokens/TRARRAQ128F427EEF8.json,LATIN,HAPPY,415,1504
TRKXTNP128F423F9C1,data/tokens/TRKXTNP128F423F9C1.json,LATIN,HAPPY,515,608
TRSIVJR128E0786BFD,data/tokens/TRSIVJR128E0786BFD.json,CLASSICAL,HAPPY,656,1521
TRMKXXE128F42697FF,data/tokens/TRMKXXE128F42697FF.json,LATIN,HAPPY,1370,1569
TRHXEVG128EF366BC1,data/tokens/TRHXEVG128EF366BC1.json,LATIN,SAD,384,625
TRWWPBK128F42911E9,data/tokens/TRWWPBK128F42911E9.json,ROCK,DARK,221,1284
TRWVKAJ128F92F123B,data/tokens/TRWVKAJ128F92F123B.json,POP,SAD,5,1216
TRDBEUF128F42AD7D0,data/tokens/TRDBEUF128F42AD7D0.json,POP,SAD,442,1108
TRUVYNZ128F42385DF,data/tokens/TRUVYNZ128F42385DF.json,POP,SAD,177,1267
TRTYOAR128E07963CB,data/tokens/TRTYOAR128E07963CB.json,POP,SAD,194,1662
TRLLRHS128E079431A,data/tokens/TRLLRHS128E079431A.json,POP,HAPPY,1683,1063
TRDTROU12903CF66A3,data/tokens/TRDTROU12903CF66A3.json,LATIN,SAD,1733,1322
TREZJKU128F148DFB7,data/tokens/TREZJKU128F148DFB7.json,JAZZ,HAPPY,46,972
TRTMHGX128F4276943,data/tokens/TRTMHGX128F4276943.json,CLASSICAL,DARK,86,1878
TRPPMLX128F9317A54,data/tokens/TRPPMLX128F9317A54.json,JAZZ,HAPPY,5,1520
TRYTCRE128F4290D54,data/tokens/TRYTCRE128F4290D54.json,JAZZ,HAPPY,653,1770
TRDZOMC128F426E356,data/tokens/TRDZOMC128F426E356.json,POP,SAD,410,717
TRGOQEQ128F4267639,data/tokens/TRGOQEQ128F4267639.json,LATIN,SAD,489,363
TRCAYRA128E07881F9,data/tokens/TRCAYRA128E07881F9.json,LATIN,RELAXED,1758,1268
TRELHPX128F429D84E,data/tokens/TRELHPX128F429D84E.json,JAZZ,SAD,203,1015
TRLXQKI128F4295A97,data/tokens/TRLXQKI128F4295A97.json,POP,SAD,783,1904
TRIWAHX12903CC9CA9,data/tokens/TRIWAHX12903CC9CA9.json,LATIN,SAD,879,1134
TRUNQFP12903D08475,data/tokens/TRUNQFP12903D08475.json,LATIN,HAPPY,5,2173
TROWWNH128F933088E,data/tokens/TROWWNH128F933088E.json,JAZZ,HAPPY,31,715
TRELZVH128F42516B0,data/tokens/TRELZVH128F42516B0.json,ROCK,SAD,5,963
TRHCVSN128F42AA871,data/tokens/TRHCVSN128F42AA871.json,CLASSICAL,DARK,5,2327
TRCJYXI128F422D96B,data/tokens/TRCJYXI128F422D96B.json,JAZZ,DARK,5,1301
TRVRNEE12903CB3FF3,data/tokens/TRVRNEE12903CB3FF3.json,LATIN,SAD,467,854
TRWKLXQ128F92E11A8,data/tokens/TRWKLXQ128F92E11A8.json,CLASSICAL,HAPPY,321,813
TRZXRLH128E07878F3,data/tokens/TRZXRLH128E07878F3.json,JAZZ,DARK,1717,827
TRZEZQR12903CDB8A8,data/tokens/TRZEZQR12903CDB8A8.json,JAZZ,RELAXED,33,2253
TRRZQEU128F427A3F8,data/tokens/TRRZQEU128F427A3F8.json,CLASSICAL,SAD,1085,1428
TRAVZEK128E078F2DB,data/tokens/TRAVZEK128E078F2DB.json,JAZZ,HAPPY,30,1271
TRQGWUC128F9338CC4,data/tokens/TRQGWUC128F9338CC4.json,JAZZ,SAD,383,937
TRMERRE128F93353B9,data/tokens/TRMERRE128F93353B9.json,LATIN,HAPPY,7042,1097
TRZYCYX128F426EB7F,data/tokens/TRZYCYX128F426EB7F.json,POP,HAPPY,781,1598
TRNUJWO12903CDDD7D,data/tokens/TRNUJWO12903CDDD7D.json,JAZZ,RELAXED,916,574
TRUJGCW128E078EEDA,data/tokens/TRUJGCW128E078EEDA.json,ROCK,HAPPY,594,1721
TRBFWPB128F422B78C,data/tokens/TRBFWPB128F422B78C.json,LATIN,HAPPY,813,925
TRGCNWD128F428568C,data/tokens/TRGCNWD128F428568C.json,JAZZ,SAD,904,1376
TRKHGDY128F428560E,data/tokens/TRKHGDY128F428560E.json,JAZZ,DARK,2372,1699
TRFUMOR128F4269FFE,data/tokens/TRFUMOR128F4269FFE.json,POP,TENSE,5,1973
TRHIRFL128F92FCE14,data/tokens/TRHIRFL128F92FCE14.json,LATIN,HAPPY,702,1401
TRSLCNM128F428C00F,data/tokens/TRSLCNM128F428C00F.json,JAZZ,HAPPY,126,1279
TRGQSDZ12903CB4250,data/tokens/TRGQSDZ12903CB4250.json,POP,RELAXED,845,2007
